s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第11題,第十二題
146f1cb138ae181ca6ce1679e06bf278,101,理學院,數學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,教育訓練部門*:*,是*:*,教育業 (P)*:*,"約新臺幣55,001元至60,000元*:*",境內_屏東縣*:*,NULL,NULL,擔任研究或教學助理*:*專業知識、知能傳授*:*,NULL,持續學習能力*:*外語能力*:*工作紀律、責任感及時間管理能力*:*,工作紀律、責任感及時間管理能力*:*跨領域整合能力*:*,非常符合*:*,沒有進修需求*:*
147faeb5d0a6d91024d3bf39f55019e1,101,工學院,環境工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣43,001元至46,000元*:*",境內_新竹縣*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*擔任研究或教學助理*:*,NULL,問題解決能力*:*跨領域整合能力*:*創新能力*:*,團隊合作能力*:*溝通表達能力*:*,符合*:*,商業及管理學門*:*
1487805050799d66bfda49545ecbe497,103,工學院,土木工程學系,學士班,全職工作_政府部門（含職業軍人）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,NULL,境內_嘉義縣*:*,準備考試_出國留學*:*,NULL,建立同學及老師人脈*:*,外語能力*:*問題解決能力*:*溝通表達能力*:*,NULL,問題解決能力*:*工作紀律、責任感及時間管理能力*:*團隊合作能力*:*,NULL,商業及管理學門*:*社會及行為科學門*:*設計學門*:*
1493840fbc5f0ec82699af696380020c,103,理學院,數學系碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,NULL,境內_嘉義市*:*,準備考試_出國留學*:*,NULL,建立同學及老師人脈*:*,持續學習能力*:*,NULL,團隊合作能力*:*溝通表達能力*:*人際互動能力*:*,NULL,法律學門*:*
1497d0e470335b8de9ebb90f1634057f,103,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,NULL,境內_高雄市*:*,準備考試_公務人員*:*,NULL,建立同學及老師人脈*:*,團隊合作能力*:*持續學習能力*:*人際互動能力*:*,NULL,持續學習能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*,NULL,社會及行為科學門*:*設計學門*:*
14a4b50eafe8bdc0d7e27fe5f505490a,101,工學院,土木工程學系,學士班,全職工作_其他*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣31,001元至34,000元*:*",境內_新北市*:*,NULL,NULL,社團活動*:*,NULL,工作紀律、責任感及時間管理能力*:*,持續學習能力*:*,尚可*:*,設計學門*:*
14fc52ad46e605d833873d72c0713207,101,理學院,物理學系碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,溝通表達能力*:*跨領域整合能力*:*團隊合作能力*:*,問題解決能力*:*團隊合作能力*:*溝通表達能力*:*,NULL,商業及管理學門*:*
1529bca4e8ae1d223f2dd974e19b32f0,100,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,設計部門*:*,否*:*,製造業 (C)*:*,"約新臺幣49,001元至52,000元*:*",境內_新北市*:*,NULL,NULL,校外業界實習*:*專業知識、知能傳授*:*校內實務課程*:*,NULL,外語能力*:*領導能力*:*團隊合作能力*:*,溝通表達能力*:*持續學習能力*:*外語能力*:*,符合*:*,工程學門*:*
153474a7c71d38c4911256442acc94ef,103,工學院,土木工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,是_請問管理人數為___人*:*,營建工程業 (F)*:*,NULL,境內_金門縣*:*,準備考試_出國留學*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*,NULL,創新能力*:*,NULL,藝術學門*:*
15997ca37052e38bb913675856733812,103,管理學院,資訊管理學系,學士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,NULL,境內_台北市*:*,NULL,NULL,社團活動*:*,跨領域整合能力*:*,NULL,持續學習能力*:*,NULL,電算機學門*:*
15ab62305c33cbc863587c43156cd4c5,100,客家學院,客家研究碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,NULL,校內實務課程*:*語言學習*:*專業知識、知能傳授*:*,NULL,其他(請敘明)*:*,其他*:*,符合*:*,生命科學門*:*
15b264005124099a2fe8d176e305eb06,100,工學院,土木工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*校外業界實習*:*校內實務課程*:*,NULL,團隊合作能力*:*問題解決能力*:*溝通表達能力*:*,跨領域整合能力*:*問題解決能力*:*團隊合作能力*:*,非常符合*:*,電算機學門*:*
15c344429b7f8dd2d1385d99f99bd74a,103,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,NULL,境內_高雄市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,建立同學及老師人脈*:*,創新能力*:*持續學習能力*:*溝通表達能力*:*,NULL,團隊合作能力*:*問題解決能力*:*工作紀律、責任感及時間管理能力*:*,NULL,生命科學門*:*社會及行為科學門*:*藝術學門*:*
15f41c87d4885ef644f74775850c2409,100,資訊電機學院,網路學習科技研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣55,001元至60,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,溝通表達能力*:*團隊合作能力*:*資訊科技應用能力*:*,資訊科技應用能力*:*團隊合作能力*:*溝通表達能力*:*,尚可*:*,沒有進修需求*:*
160ae5237ba6cc28d923aec69555c6f8,103,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,NULL,境內_嘉義縣*:*,服役中或等待服役中*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*創新能力*:*問題解決能力*:*,NULL,問題解決能力*:*外語能力*:*溝通表達能力*:*,NULL,生命科學門*:*社會及行為科學門*:*設計學門*:*
161be3417763d9cdcd012c7ceb64820a,103,理學院,光電科學與工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,設計部門*:*,否*:*,製造業 (C)*:*,NULL,境外，(請填報工作國家別)_大洋洲*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,外語能力*:*,NULL,藝術學門*:*
1626ad6b13aac133b411434b591fb133,103,文學院,法國語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,公關部門*:*,否*:*,專業 、科學及技術服務(M)*:*,NULL,境內_高雄市*:*,服役中或等待服役中*:*,NULL,建立同學及老師人脈*:*,創新能力*:*,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*跨領域整合能力*:*,NULL,教育學門*:*
16589ce6e1811bcd1ce89b3430152ff2,103,文學院,哲學研究所碩士班,碩士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,非常有幫助*:*,NULL,NULL,NULL,創新能力*:*,NULL,自然科學門*:*社會及行為科學門*:*藝術學門*:*
167f933125025e79359541759af4e58a,103,理學院,理學院學士班,學士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,非常有幫助*:*,NULL,NULL,NULL,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*問題解決能力*:*,NULL,法律學門*:*教育學門*:*社會及行為科學門*:*
169d2536c2cc55b416f9eb2fc8eb3eff,101,文學院,法國語文學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,持續學習能力*:*溝通表達能力*:*問題解決能力*:*,工作紀律、責任感及時間管理能力*:*人際互動能力*:*跨領域整合能力*:*,NULL,設計學門*:*
16c8174cfc72d8402e1a76f77adbfc52,103,理學院,天文研究所博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,NULL,境內_屏東縣*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_公司財務或制度不穩健*:*,NULL,專業知識、知能傳授*:*,持續學習能力*:*溝通表達能力*:*,NULL,創新能力*:*持續學習能力*:*問題解決能力*:*,NULL,教育學門*:*設計學門*:*
16d36f780aa602cd8a54c4df1f9339ce,103,資訊電機學院,通訊工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境外，(請填報工作國家別)_亞洲（香港、澳門、大陸地區）*:*,準備考試_國內研究所*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,溝通表達能力*:*問題解決能力*:*外語能力*:*,NULL,教育學門*:*自然科學門*:*數學及統計門*:*
16d552b97ee2495578a30b3b1de150ab,103,管理學院,企業管理學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,資訊部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,NULL,境內_嘉義市*:*,準備考試_國內研究所*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,跨領域整合能力*:*,NULL,法律學門*:*社會及行為科學門*:*
16d68b09e13ad6000d96334be95135f2,100,理學院,光電科學與工程學系照明與顯示科技碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣70,001元至75,000元*:*",境內_台南市*:*,NULL,NULL,專業知識、知能傳授*:*校外業界實習*:*建立同學及老師人脈*:*,NULL,團隊合作能力*:*,持續學習能力*:*溝通表達能力*:*,尚可*:*,數學及統計門*:*
16e2a3eb5db8a21b871c877713886315,101,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹縣*:*,NULL,NULL,語言學習*:*擔任研究或教學助理*:*專業知識、知能傳授*:*,NULL,團隊合作能力*:*問題解決能力*:*溝通表達能力*:*,溝通表達能力*:*問題解決能力*:*團隊合作能力*:*,符合*:*,沒有進修需求*:*
1713cbb29306fbbf07e11bc2064236f0,101,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹縣*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,領導能力*:*溝通表達能力*:*團隊合作能力*:*,持續學習能力*:*資訊科技應用能力*:*,非常符合*:*,商業及管理學門*:*
17498679d9be386c3ec4cd12b990e606,103,文學院,中國文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,業務部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台南市*:*,服役中或等待服役中*:*,NULL,校內實務課程*:*,創新能力*:*,NULL,溝通表達能力*:*跨領域整合能力*:*人際互動能力*:*,NULL,教育學門*:*
1750dabee7d04cb4ae7897b50ac3bfa1,103,理學院,光電科學與工程學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台東縣*:*,服役中或等待服役中*:*,NULL,專業知識、知能傳授*:*,創新能力*:*持續學習能力*:*溝通表達能力*:*,NULL,人際互動能力*:*工作紀律、責任感及時間管理能力*:*持續學習能力*:*,NULL,藝術學門*:*教育學門*:*社會及行為科學門*:*
1759d37d73a77709ccfc381f51fc3e46,101,地球科學學院,大氣科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,"約新臺幣43,001元至46,000元*:*",境內_台北市*:*,NULL,NULL,社團活動*:*,NULL,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*溝通表達能力*:*,問題解決能力*:*,尚可*:*,環境保護學門*:*
1765d4143b296313d9ca20bfa8546044,101,客家學院,客家政治經濟研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,行政部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,"約新臺幣40,001元至43,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*擔任研究或教學助理*:*,NULL,問題解決能力*:*團隊合作能力*:*人際互動能力*:*,持續學習能力*:*溝通表達能力*:*問題解決能力*:*,非常符合*:*,法律學門*:*
17af509b1c0695cad2b590993fd81ee2,101,文學院,藝術學研究所碩士班,碩士班,部分工時_家管/料理家務者(請跳答第13題)*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,跨領域整合能力*:*,工作紀律、責任感及時間管理能力*:*,NULL,自然科學門*:*
17cfe1d500e5ff7c071bfa029a988ded,101,管理學院,管理學院高階主管企管碩士班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,是*:*,製造業 (C)*:*,"約新臺幣80,001元至85,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,創新能力*:*持續學習能力*:*溝通表達能力*:*,溝通表達能力*:*跨領域整合能力*:*,符合*:*,商業及管理學門*:*
17f31dfc21cdf5488c62deaa361392e1,103,地球科學學院,大氣科學學系,學士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,行政部門*:*,否*:*,教育業 (P)*:*,NULL,境內_台中市*:*,準備考試_出國留學*:*,NULL,校內實務課程*:*,持續學習能力*:*外語能力*:*,NULL,外語能力*:*資訊科技應用能力*:*,NULL,設計學門*:*商業及管理學門*:*
18052d7d87a6c4b6bf64516a98474d8c,103,理學院,物理學系碩士班,碩士班,部分工時_創業*:*請問您1週工作時數約_____小時(建議以每週平均時數填報)*:*,研發 /開發部門*:*,否*:*,教育業 (P)*:*,NULL,境內_新北市*:*,準備考試_國內研究所*:*,NULL,專業知識、知能傳授*:*,人際互動能力*:*外語能力*:*溝通表達能力*:*,NULL,問題解決能力*:*創新能力*:*跨領域整合能力*:*,NULL,自然科學門*:*社會及行為科學門*:*藝術學門*:*
182e3ef52eaf23008dbb13ae962c6e44,101,理學院,光電科學與工程學系博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,是*:*,教育業 (P)*:*,"約新臺幣85,001元至90,000元*:*",境內_桃園市*:*,NULL,NULL,參與國際交流活動*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,跨領域整合能力*:*外語能力*:*工作紀律、責任感及時間管理能力*:*,團隊合作能力*:*問題解決能力*:*持續學習能力*:*,非常符合*:*,商業及管理學門*:*
1846810e548e5db7e9413f56bb039176,103,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,物流部門*:*,否*:*,運輸及倉儲業 (H)*:*,NULL,境內_苗栗縣*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_其他*:*,NULL,校內實務課程*:*,溝通表達能力*:*持續學習能力*:*,NULL,工作紀律、責任感及時間管理能力*:*外語能力*:*問題解決能力*:*,NULL,教育學門*:*商業及管理學門*:*社會及行為科學門*:*
184dda36d029388bc6c6e2165d9af58c,100,文學院,中國文學系碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,持續學習能力*:*問題解決能力*:*溝通表達能力*:*,持續學習能力*:*團隊合作能力*:*,非常符合*:*,教育學門*:*
186de1f37605efbc615151d5cde9d4d9,103,生醫理工學院,生命科學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台南市*:*,準備考試_證照*:*,NULL,建立同學及老師人脈*:*,問題解決能力*:*溝通表達能力*:*資訊科技應用能力*:*,NULL,溝通表達能力*:*跨領域整合能力*:*問題解決能力*:*,NULL,人文學門*:*自然科學門*:*設計學門*:*
